Targetid,mag_g,magerr_g,mag_r,magerr_r,mag_i,magerr_i
39628475933396569,21.214195,-0.020492828189904274,20.911423,-0.016485155758808972,20.583233,-0.041321954606982375
39628475941786937,20.798286,-0.014317507532646013,20.38111,-0.009564735408057785,20.131413,-0.022454313032654574
39628475950170524,21.812244,-0.1077068866841959,21.269894,-0.0673551340818377,20.668934,-0.14422710982560039
39628475971143340,21.43616,-0.07497880357649855,21.093224,-0.07820118093876896,20.94622,-0.23197401670575998
39628475971145535,21.648901,-0.09105970931947738,21.329859,-0.08475208162922362,20.442507,-0.2036614219768036
39628475975336129,21.102112,-0.02189182566940827,20.743074,-0.015664956066098468,20.300472,-0.0324672162984519
39628475975337664,20.20142,-0.010129264746880607,19.863766,-0.00684655010143033,19.811607,-0.01892781550106899
39628363064677125,21.49216,-0.025638244189407546,21.341494,-0.021752237292958124,21.137108,-0.10913378133099175
39628363068867633,21.488926,-0.025643680946481326,21.073654,-0.015709376345010604,20.738956,-0.04344358985184289
39628363068869525,21.369102,-0.02375846104109817,21.368944,-0.025770808559078377,20.758944,-0.08497564272212164
39628363068870456,21.318161,-0.022060140387862033,21.202757,-0.018760847415962623,20.701723,-0.041279130783039415
39628363068871548,21.24461,-0.020667632902899035,21.11578,-0.01614399573447508,20.556612,-0.03250985465023995
39628363068871619,21.484287,-0.03044585637539893,21.415329,-0.03269511655118995,20.874008,-0.06491325161531422
39628363073060887,21.062689,-0.01590268524842795,20.606813,-0.010249296193367612,20.351025,-0.023459559624555697
39628363073060951,19.925104,-0.006303410439317553,19.878998,-0.005899517442264023,19.743462,-0.013362475096256876
39628363073061507,20.601212,-0.010657765461861162,20.252235,-0.007843325607974266,19.861359,-0.014734311242028725
39628363073063489,21.704582,-0.054897489806571276,21.344597,-0.03338056777528394,20.798977,-0.08561718403806236
39628363073063706,20.521946,-0.009982334456882356,20.307331,-0.008388466529813468,20.038836,-0.01749140806104534
39628363073064568,21.137182,-0.016714690369322487,21.048584,-0.01619356406334397,20.64764,-0.035642604765273506
39628363081450832,19.434446,-0.004218437647965978,19.338432,-0.003804509811335031,19.272669,-0.009001619291645564
39628368567599825,20.590416,-0.017115278518150725,20.383568,-0.012789301868862778,20.430868,-0.032924471493625346
39628368571794540,21.177242,-0.017935090172824512,20.86728,-0.01313021925979507,20.564966,-0.03489408753717106
39628368580183354,20.60568,-0.011029835978343434,20.344793,-0.008706597120737656,20.419666,-0.02824078797056416
39628374057946732,21.482014,-0.027951766059035366,21.402748,-0.027517110422370362,20.943129,-0.09832254322048614
39628379502154511,21.164648,-0.024100837440484118,21.024733,-0.01731988985463671,20.65365,-0.04860937859357359
39628379510540675,21.673916,-0.04867759345731233,21.526682,-0.049754178468170714,20.835554,-0.1335218669050381
39628379518931391,21.72992,-0.050625273060167564,21.530266,-0.03094714499225397,21.052338,-0.07397198140406766
39628379535707051,21.143219,-0.018336035919007534,21.019787,-0.01490620921462834,20.698587,-0.04472935493792091
39628384900219453,21.527905,-0.028314445316987635,21.213554,-0.02197963729755379,20.914043,-0.06786313609434115
39628384908608937,21.676418,-0.036382676999240984,21.318148,-0.023733491382560964,20.989956,-0.06844902985124082
39628384963133579,20.350452,-0.010053566788240778,19.98257,-0.006945402572808659,19.912735,-0.01593697709496038
39628384963136547,21.55301,-0.042090278203675946,21.243572,-0.02107952031673024,20.769732,-0.05249476358006128
39628384967328578,21.742783,-0.15088043618553101,21.714315,-0.09343541995670719,21.016804,-0.2465328012490747
39628384967328816,21.02884,-0.019297417686091455,20.66505,-0.012586148010395329,20.467876,-0.028100595881272852
39628384971525024,20.61998,-0.013374385196331464,20.243523,-0.009211796299391891,19.844597,-0.01633892275785126
39628384971525817,21.44165,-0.030771051752484787,21.101223,-0.01819443603847382,20.833027,-0.050520378125735614
39628384975718973,22.101982,-0.10655316546708372,21.644993,-0.061290419000353875,21.051617,-0.17642254143959407
39628384984106311,21.693773,-0.034096793922386334,21.536442,-0.03636546487070093,21.073105,-0.08906581607926356
39628384992496331,19.858849,-0.005175553332895917,19.588596,-0.00419328201605229,19.584824,-0.011121089626037195
39628385005078442,21.836403,-0.05392413082990542,21.511414,-0.040463795681159986,20.865368,-0.09090028534598524
39628385005079484,21.494839,-0.03258085115893151,21.181152,-0.021949292689131317,20.716726,-0.07464224513634672
39628390344427974,21.537094,-0.03640241736998157,21.382896,-0.033053917116720934,20.94128,-0.0804797247460739
39628390344431886,21.28262,-0.020902802848871586,21.11654,-0.02008785267537751,20.752268,-0.04086409811766608
39628390352815941,22.024172,-0.08947621090015666,21.852852,-0.09865707385853674,21.166546,-0.17338104547967928
39628390352818345,21.42036,-0.025344433292940432,20.95772,-0.015326871369965522,20.759895,-0.03952165632248906
39628390357008898,20.788996,-0.012060308174028147,20.473566,-0.009981279860660174,20.379425,-0.0274061102903594
39628390361207314,21.748209,-0.05101463129597648,20.985138,-0.01484545213572396,20.088158,-0.01848031857003176
39628390369592404,21.251984,-0.01661976886704836,20.810034,-0.012368301070417313,20.416182,-0.025100376785889035
39628390369594194,20.151764,-0.006748808468470736,19.398033,-0.0038553354958644043,18.972147,-0.0069746452355611685
39628390415732966,21.314938,-0.02337455984888278,20.67999,-0.011524139769181905,20.499878,-0.026730844126665196
39628390419924055,21.510641,-0.03514684722546031,21.321266,-0.02251364718130915,20.88434,-0.07002771333419741
39628390419927608,21.489508,-0.03914244090542806,21.1728,-0.020905632865970292,20.648857,-0.04469450196286773
39628390424119615,19.886482,-0.007446762258472277,19.651987,-0.005602702387797011,19.415121,-0.010884693668181785
39628390445089141,21.122517,-0.01557772113081494,20.797543,-0.011561640509359839,20.455095,-0.025839928933137534
39628390445089267,22.067919,-0.08291378395413401,21.567667,-0.03757825209453402,20.79007,-0.12244449073491191
39628390445089920,21.103405,-0.01519179062196801,20.748117,-0.010708176589691532,20.508839,-0.02520545846126515
39628390449283852,21.991766,-0.08203519481043302,21.622253,-0.03964282577255101,21.068996,-0.1664499375091037
39628390449285125,21.578857,-0.03161651557191472,21.153515,-0.016841391881850343,20.779325,-0.0460495502648661
39628390453477626,21.532856,-0.08057135029886642,21.255547,-0.03349230142057981,21.00721,-0.23349512760176697
39628395797022818,22.013992,-0.1261097036767928,20.96116,-0.015128259291232352,20.751001,-0.04425207784448277
39628395797022911,19.585264,-0.004414457547954541,19.393845,-0.004030624228609408,19.344673,-0.010183754617189417
39628395805409709,21.638733,-0.030177920941222274,21.018436,-0.014745200498258467,20.460484,-0.027231220507153927
39628395809604628,20.354292,-0.007858375680297765,20.218483,-0.007549357270742297,19.949709,-0.014884650265015382
39628395813799090,20.032263,-0.00605400360774154,20.033903,-0.006500005172994071,19.80756,-0.013321059835275057
39628395813800206,21.723745,-0.04661215779117193,21.378326,-0.05095261297166054,21.370422,-0.25777826604141835
39628395813800652,19.282043,-0.0033081156538440227,19.205784,-0.0032898299512464776,19.214933,-0.00841912874193304
39628395813801110,20.856266,-0.012108559687843573,20.800817,-0.012117617507451082,20.649607,-0.03422732444250348
39628395859936953,19.759422,-0.006577502654116407,19.30756,-0.003981401740469046,18.99788,-0.0074116603759828426
39628395859938363,20.570738,-0.011532352387772945,20.194416,-0.0081406638762795,20.148602,-0.0195817962914694
39628395876713910,21.770863,-0.10777931068660565,21.578812,-0.04344672287350783,20.90078,-0.11899146547682561
39628395876714223,21.966019,-0.14572623516650876,21.666414,-0.06668976352319637,20.92398,-0.16878376588384317
39628395889298984,21.592157,-0.09721601624429169,21.55178,-0.039770987041655166,20.813908,-0.10686580688046278
39628395893490451,20.924904,-0.01315427004026736,20.601707,-0.00990263219368009,20.453928,-0.025055496014749143
39628395893490637,21.96482,-0.08103869182575266,21.362074,-0.0484268891784416,21.288511,-0.17949952547233128
39628401220257761,22.130917,-0.09714933079273863,21.512123,-0.04194990851610186,20.774231,-0.1493947543744511
39628401228646692,21.180117,-0.01700923353521364,20.799845,-0.012511869215111878,20.305574,-0.021865504011379957
39628401228647034,21.84269,-0.051589106213250774,21.54343,-0.042342506742893096,20.991737,-0.13209623001209939
39628401232840807,21.119244,-0.014669444518310742,20.523531,-0.009050448144136828,20.419365,-0.021675700697697736
39628401245423416,21.805103,-0.0792297505062493,21.44033,-0.037772400626888414,20.986195,-0.08641863647103953
39628401245423596,21.789635,-0.052960087467396076,21.474495,-0.03186998704941451,20.85288,-0.12557348761309917
39628401291562970,21.317593,-0.057912278761149724,20.88121,-0.025789129311538872,20.605522,-0.060056312796288105
39628401320922390,21.22553,-0.02178627452875464,20.94737,-0.013622982213064646,20.747583,-0.04647346619508339
39628406647689761,21.653347,-0.0333777214525984,21.403042,-0.027278642338400983,20.96275,-0.08002151075726786
39628406651881122,21.785446,-0.04774168901393421,21.463463,-0.03963055065887242,20.8549,-0.10891682514356803
39628406651881134,20.48231,-0.00878958566688451,20.273514,-0.007831605147423214,20.181908,-0.018926270411936487
39628406656074079,20.838226,-0.011177163607579607,20.663704,-0.010096462698918906,20.388435,-0.024818693575634113
39628406656075578,20.031672,-0.006098557151040796,19.748028,-0.005239636780325093,19.804226,-0.013455194107342432
39628406660271190,21.491169,-0.02423288359379796,21.043737,-0.014447058918209313,20.721107,-0.03650918406902704
39628406664466952,19.964544,-0.005759395847748327,19.45595,-0.004098900579936931,19.388521,-0.0093700586715767
39628406672851903,21.664478,-0.054062910259604774,21.417742,-0.02314320879327839,21.000492,-0.06083553322579681
39628406710604089,21.34657,-0.025239553224479988,21.250027,-0.01954304743708474,21.076986,-0.08895439742719663
39628406714796170,21.813202,-0.061346579923790966,21.519722,-0.03395720578359467,20.539274,-0.038578657875084944
39628406718989872,21.334324,-0.021466748842652105,21.171846,-0.016815304403118497,20.81503,-0.03828075691873848
39628406718991257,21.345047,-0.023389561446041908,21.097963,-0.015677720728148256,20.87601,-0.05378199935231284
39628406727378848,22.060871,-0.08234817722168844,21.521992,-0.028061497955172546,20.905937,-0.07475495569644891
39628406731575726,21.569616,-0.041712818832018564,21.43796,-0.030354145394712966,20.933365,-0.08243372624874283
39628406744156221,21.511038,-0.04253427513662319,21.50858,-0.04167585599877462,20.953022,-0.09562441967704723
39628412045759057,21.162304,-0.04654014411827665,20.813457,-0.025858555556447834,20.691244,-0.07185625071255501
39628412054146660,22.166254,-0.09918850554630533,21.572384,-0.04641624144947961,20.626028,-0.06683607269918797
39628412058342768,19.908028,-0.005752611382882041,19.779213,-0.005183299534872441,19.66709,-0.012011454697549223
39628412062532498,21.305677,-0.019702603505954364,20.953596,-0.014241681799343845,20.643574,-0.03259946519032969
39628412062533087,21.530548,-0.028247425189685343,21.206024,-0.017818379053601754,20.882454,-0.045868322171361664
39628412062535485,20.817448,-0.011362922773828771,20.723211,-0.010733697111238527,20.45476,-0.024868739772233472
39628412062536759,20.70569,-0.010506830044886799,20.170765,-0.00738434503058358,20.008945,-0.015506541323035826
39628412066726378,19.900537,-0.005439494650734222,19.794285,-0.005388207118725433,19.614645,-0.011276416942838315
39628412066726460,22.001637,-0.08038852700007433,21.445854,-0.02724383292796558,21.058294,-0.07424301958074449
39628412075115467,19.668163,-0.00448611478124275,19.690584,-0.004972822775261877,19.515852,-0.010585187819824898
39628412075117682,20.944832,-0.0128748471423859,20.633743,-0.010165458418222629,20.650513,-0.030222141040591042
39628412079313347,18.808918,-0.0023441060170634664,18.484957,-0.0018435827798668064,18.379486,-0.004156991323976852
39628412083503255,22.053085,-0.09026253737562197,21.941792,-0.09121601306316669,21.208424,-0.17958872184502064
39628412087698851,21.574219,-0.030528757112898826,21.313677,-0.02258411475147405,20.86562,-0.07860858787958915
39628412125448071,21.306345,-0.02143591548231299,21.082945,-0.015645728652081373,20.987099,-0.0667432940313898
39628412125449194,21.849113,-0.07143538010551011,21.446121,-0.03311206986463412,20.85249,-0.15559154646300422
39628412125449827,21.949465,-0.06962125991333157,21.638794,-0.06168209462930757,20.823837,-0.15380924137341234
39628412129641077,21.691902,-0.056005861111153674,21.37746,-0.02561606138391623,21.060923,-0.10624514142357751
39628412129642414,21.095636,-0.016115159046904987,20.668522,-0.010319494565651661,20.538898,-0.02552160796590194
39628412129643832,21.270058,-0.02094076231797578,21.16518,-0.018445382003094018,20.868187,-0.05905262760478701
39628412133838392,21.675718,-0.04552603734525369,21.50508,-0.030642176439531037,21.034386,-0.07843526119269494
39628412142225580,21.709435,-0.04896784453381498,21.233704,-0.02109912163890185,20.781391,-0.04487697544425912
39628412142227049,21.353176,-0.024013105333748903,20.94403,-0.013844612164968961,20.534721,-0.029534363686375662
39628412142227450,20.993729,-0.016287000342815564,20.903133,-0.013347679219155858,20.676107,-0.035266655069947576
39628412146418794,21.43588,-0.030241996620317572,21.294018,-0.02100240636973796,21.028202,-0.09858355093725599
39628412159001348,21.528389,-0.041962490298183046,21.493477,-0.05002864796711723,21.237345,-0.14819886675148541
39628412163197111,21.903055,-0.13557985219930946,21.573174,-0.07128646668559593,20.755344,-0.09741679606381026
39628417448020066,21.132511,-0.01626924611391497,21.016418,-0.01607539609201337,20.693151,-0.04470520647552001
39628417460601884,21.358608,-0.06199987870660952,20.965054,-0.04009627684692535,21.163805,-0.1409763696304034
39628417460605079,20.787449,-0.01087446121623699,20.596552,-0.009592660681001028,20.40884,-0.024154574134776084
39628417460605341,21.550587,-0.025449084491391882,21.292328,-0.02076368727836093,20.930948,-0.06373417704957123
39628417468991044,21.256794,-0.016982935175534352,21.108019,-0.015872965580733242,20.791958,-0.03878129884382128
39628417473184568,21.776226,-0.049558185817216875,21.67405,-0.07091029761919802,21.098091,-0.09719009947425648
39628417473185025,21.825342,-0.04310640614563517,21.23821,-0.01783994022723636,20.62939,-0.02894179939870147
39628417473185164,21.751577,-0.0409580998150832,21.580898,-0.03878130573758505,20.750978,-0.08348563642619063
39628417481575984,21.276655,-0.019893383417232877,21.239529,-0.01846885525519457,20.974398,-0.05830552453476855
39628417506740894,20.083588,-0.011138918243439553,20.125677,-0.010040367934525524,19.825216,-0.018195800786362067
39628417510933064,21.268276,-0.020365330625490084,21.208477,-0.023094973743404777,20.7384,-0.047977474683938016
39628417510935175,21.824284,-0.061507557629396005,21.505997,-0.03617973938470819,20.718164,-0.09975768371644823
39628417515128182,21.968807,-0.10920845104295923,21.69527,-0.06413049376192985,20.771599,-0.21059849430870173
39628417515128914,21.58651,-0.05291739080777646,21.444054,-0.029283690012029566,21.018541,-0.08713276452661435
39628417515129304,21.591599,-0.043619709224513865,21.570852,-0.037435112132653436,20.8559,-0.15374250937655426
39628417523519875,21.992393,-0.09656979790828943,21.586744,-0.05892857920058854,21.009321,-0.1346356031794831
39628417527711798,21.38054,-0.024587274851034215,21.299887,-0.021375587977672684,20.891087,-0.05576444341286251
39628417527712219,20.288734,-0.008220366174123847,19.945671,-0.005588654194419709,19.723352,-0.01244184780499368
39628417527713241,21.964527,-0.0956643698794655,21.66257,-0.05350783671570825,20.859592,-0.15560910763350289
39628417531906837,21.926407,-0.08946916919220828,21.573635,-0.042034707724867636,20.92728,-0.08537779131382497
39628417531906895,21.290972,-0.022625758136093722,21.091713,-0.017490768960309447,20.50009,-0.029670694346752086
39628417536099618,21.485615,-0.04264976989969273,21.336153,-0.02555368113010106,20.94158,-0.11354186801215695
39628417540293672,21.663288,-0.053722732378755425,21.489561,-0.03518320671607634,20.804613,-0.07411942226577266
39628417540294511,20.3201,-0.011516555726131928,20.24523,-0.010143088044997976,19.893105,-0.020466349356813386
39628417540295652,20.825483,-0.013427329152355635,20.690235,-0.011217541038569801,20.359957,-0.024166938413696017
39628417540296513,21.097908,-0.017740491504036893,21.175547,-0.018607198378502453,20.832626,-0.04325835794842933
39628417544488646,21.15058,-0.018975455621900093,20.871956,-0.012979671352686309,20.5311,-0.02979041710634047
39628417557072661,21.323711,-0.02806828577810221,21.08385,-0.01727107064964209,20.577318,-0.03075209888628727
39628422829311343,21.071318,-0.06582440629626687,20.789528,-0.050863076278525474,20.507328,-0.135540831068285
39628422841896851,20.21673,-0.01912534234982698,19.886854,-0.01407484837224651,19.931778,-0.030906633726447023
39628422850287731,21.144865,-0.01678072949588573,21.041594,-0.015298110157548547,20.660116,-0.031048101709779657
39628422858674564,21.66811,-0.07017758868351232,21.348686,-0.02618053078724976,21.037237,-0.06487587549771602
39628422909002737,21.296232,-0.021143893794932436,21.190182,-0.019607091796598634,20.91167,-0.049312346237614546
39628422909006375,20.080387,-0.007058999210278209,19.959244,-0.005729615619211199,19.69791,-0.012791966949352241
39628422913199823,21.825623,-0.10606253445130207,21.523521,-0.031379625094283575,20.747887,-0.04770400703184492
39628422925779129,18.643476,-0.00239565671560781,18.57957,-0.002039155019808761,18.471897,-0.004748381964072233
39628422925779538,20.833656,-0.013625230268292038,20.706251,-0.010649221380317254,20.59314,-0.028639587580271787
39628422925780405,20.431347,-0.010052039638316855,20.228764,-0.00750638580208838,20.16195,-0.017988685013276776
39628422925781712,19.727825,-0.005734532060943485,19.566517,-0.004489956518298246,19.25936,-0.008845225769912944
39628422925781808,21.372385,-0.02486618849865716,21.30455,-0.0204915883035779,20.764492,-0.04476326808214461
39628422929974752,22.017939,-0.11284896271373543,21.743002,-0.05787933402728195,20.95872,-0.16708700274547297
39628422934167768,21.806936,-0.09396296862540697,21.310347,-0.020861671614966285,20.99164,-0.11954019103202217
39628422934169539,21.087439,-0.017591603438290932,21.033041,-0.014742174415571895,20.733053,-0.0346740988395532
39628422938364532,21.02763,-0.01734078963148484,20.487204,-0.009404552555778921,20.273096,-0.021199933571410805
39628428210602226,20.947315,-0.013075044834928972,20.00408,-0.006666046123546529,19.91773,-0.01625506255991249
39628428214797229,21.284235,-0.020194012556316365,21.075123,-0.01661208316284665,20.750372,-0.05071672799485018
39628428214797437,20.598999,-0.010091193835783129,20.284191,-0.008083501459485498,20.179714,-0.019872315934338004
39628428214798286,20.18677,-0.0071363250031460605,19.930904,-0.006262903184463739,19.861378,-0.014953771454897673
39628428214798577,21.397198,-0.0226840665625471,21.045052,-0.01648422451986764,20.688498,-0.04013221355574643
39628428214801275,20.847282,-0.0124122952074802,20.645939,-0.010522207729779203,20.32386,-0.020549121799466843
39628428218991621,21.557978,-0.031357204354642954,21.226593,-0.02363593760920706,20.856739,-0.07759518323755007
39628428218992210,21.824999,-0.0985784674015817,21.811209,-0.09440979138214467,21.186419,-0.17395922102921163
39628428218996776,21.698378,-0.035242222247849,21.457825,-0.027927905972325986,20.873112,-0.07808233290699883
39628428223186253,21.195457,-0.018550652094341587,21.0089,-0.014958466055580046,20.58605,-0.031243023539882196
39628428223186963,21.95714,-0.0720134759103002,21.561962,-0.04658445173901325,20.905485,-0.12888103876160592
39628428235772255,21.672417,-0.05996787940392602,21.740528,-0.06157720121630593,20.930157,-0.22514735621931922
39628428235773079,21.676651,-0.051696442644971814,21.57219,-0.035434825811305026,21.065346,-0.13637145260245315
39628428265131404,21.887486,-0.06880203869767812,21.694525,-0.05143781005288501,21.042442,-0.23499237281205354
39628428277712085,18.34843,-0.0016658758689085393,18.189562,-0.0014375886342696837,18.370066,-0.0041660040127222495
39628428277715228,21.75138,-0.06415696508841674,21.574287,-0.04664874020862955,21.025013,-0.08323066632152687
39628428277715309,20.822811,-0.013173496080767622,20.603413,-0.010010508262131346,20.57101,-0.030254439144512337
39628428281907151,20.784369,-0.012702390161300732,20.482195,-0.008985637783956823,20.347357,-0.024041616739883115
39628428281909075,21.561478,-0.03778940496869978,21.361465,-0.04015888977472399,20.955776,-0.2297166720033563
39628428286100343,21.520098,-0.031094360159755825,21.295902,-0.020407854949616392,20.98531,-0.1160075497053961
39628428286100468,19.909174,-0.0061639827653573445,19.787622,-0.0050718365734430506,19.658232,-0.012415219347743043
39628428286101654,21.62077,-0.03825250718311758,21.250734,-0.022230025380225938,20.908892,-0.06262246423999313
39628428286102149,21.334251,-0.022595762571569703,21.13611,-0.01652362900696232,20.851826,-0.055088640663871015
39628428286103960,21.451197,-0.027761095498407683,21.42043,-0.026894738182686315,20.915575,-0.0628095610146304
39628428290297669,21.173916,-0.018337691086428992,20.697636,-0.010933525757742068,20.53262,-0.027613725235447927
39628428294492570,19.664055,-0.005501860083182844,19.634634,-0.004680948583535347,19.467579,-0.010284248401952948
39628428298683341,20.565432,-0.010870049976662301,20.265656,-0.007758720861749271,20.379623,-0.023337948328781114
39628428298684014,21.478909,-0.031782985042058495,21.321089,-0.021025758972494146,20.921684,-0.05648454977341058
39628428302876970,21.81388,-0.16186907928378264,21.824047,-0.07169956610058174,21.002422,-0.24011911054966242
39628428302877243,21.668913,-0.04231436575551395,21.350079,-0.021979768799528013,20.730963,-0.044137999313868574
39628428302878098,21.842354,-0.07327935312782538,21.590548,-0.03380579564658359,20.925272,-0.11643831687071578
39628428302878658,22.093464,-0.12344017578711776,21.725052,-0.06990285168479474,20.898752,-0.16326429109900822
39628428302880112,21.7601,-0.06304173418063387,21.482193,-0.032086483256098204,21.153027,-0.088271379467563
39628433566732128,21.666441,-0.0459260258765313,21.585236,-0.04415363302869923,20.969078,-0.08532951594008384
39628433570924878,21.423851,-0.0216729469332976,21.145111,-0.017559807155848036,20.662605,-0.0375966785461218
39628433570925770,21.880045,-0.0914629965331325,21.664915,-0.13054975746621228,20.587036,-0.19627556700579166
39628433570925772,21.566845,-0.03261486185013033,21.332941,-0.026565160824311193,20.8667,-0.05446464092538687
39628433570926952,20.846416,-0.012794490781690282,20.584393,-0.010296161457602255,20.374277,-0.025704577499576768
39628433575117014,20.304188,-0.00781575757523476,20.202906,-0.007809383052644378,19.967648,-0.017181044189053103
39628433575120338,21.365881,-0.02237492651617892,20.712513,-0.010957741562580184,20.254517,-0.019818017596590427
39628433575121018,22.020542,-0.08358909692921902,21.601603,-0.04230396481564141,21.072903,-0.1367593190984436
39628433579311757,21.154266,-0.01687833034223332,20.871586,-0.01256604988791614,20.759695,-0.04150038244635832
39628433579311870,21.545355,-0.032623014965105515,21.24664,-0.020552486130320027,20.773922,-0.05141337536743548
39628433579312305,19.527435,-0.004166140364802366,19.26492,-0.0034161832246064157,19.323147,-0.009305956610404358
39628433579313417,20.796186,-0.011793400299981691,20.81146,-0.012140323948350577,20.499737,-0.02674402720061716
39628433579314993,20.052092,-0.006467762888023893,20.081587,-0.00661402800969939,19.987568,-0.015864494327284335
39628433579316395,20.544415,-0.00963368552410518,20.39249,-0.00857097569404556,20.13515,-0.01895559708075094
39628433583506873,21.443884,-0.026905814242800488,21.447433,-0.028422837252414897,20.967182,-0.06105060332830361
39628433583509473,20.683327,-0.010749956957430609,20.851826,-0.012175471186875446,20.57247,-0.02783904334741667
39628433587701263,20.932806,-0.01365377444702579,20.804768,-0.011666690403790292,20.508408,-0.026578452105506807
39628433591895187,18.86784,-0.0027726652395157554,18.621376,-0.002168440622790623,18.5923,-0.005394727933671906
39628433591895564,21.551016,-0.03594881808213176,21.510582,-0.03760326292049039,21.104345,-0.10710254017532955
39628433591896524,19.890053,-0.005978291207563444,19.317383,-0.003433860522981383,18.966581,-0.006781127689575228
39628433591897245,21.980122,-0.07753310748126895,21.527422,-0.034290463797930694,21.213083,-0.17568823563605293
39628433591898668,21.07197,-0.016414050211803425,20.616993,-0.010296271368453616,20.253506,-0.019992306357150748
39628433596088854,20.919582,-0.014194838558834376,20.6034,-0.010137263252176678,20.445087,-0.02379141184760113
39628433596089664,20.351631,-0.008751768709190363,20.18114,-0.007187306062598065,20.120068,-0.017701892271470236
39628433629644754,21.443493,-0.025364804267824805,21.233986,-0.017135105878999083,20.831272,-0.04516963535840038
39628433629645010,19.475622,-0.004020559369953843,19.216864,-0.0030941822517368887,19.288374,-0.008626260725177096
39628433629646484,21.092064,-0.015425429425674153,20.877827,-0.012130397245239843,20.671911,-0.03530649900182221
39628433629646852,21.66047,-0.045262100341074384,21.28496,-0.02240287481256463,21.013214,-0.09484786992531492
39628433633837272,20.153858,-0.007129676984759778,19.935705,-0.0056552254948240245,19.772058,-0.012614523877709907
39628433633838118,20.972893,-0.014193974128701855,20.761614,-0.011020113805459412,20.818657,-0.04000848284403049
39628433633838616,22.110128,-0.13182556692640285,21.832722,-0.08341063279959515,20.630318,-0.19999218837020666
39628433633839742,20.535536,-0.009845717102975597,20.399532,-0.008221407090490811,20.348158,-0.020973313111402707
39628433638032656,20.429234,-0.009466598251464054,20.165472,-0.0069077760820354965,20.27379,-0.021275099339086563
39628433638032972,21.043041,-0.01586895997272774,20.876476,-0.012628371806980995,20.634449,-0.03257576674025617
39628433638033269,20.249102,-0.008126405743869122,20.288973,-0.0077842429636850174,20.121883,-0.01939881578219337
39628433638033660,18.442093,-0.0018040358497789768,18.355919,-0.0016398779890151565,17.999975,-0.003302054990875553
39628433638034504,21.127121,-0.017003165022664177,20.86981,-0.013204162190882681,20.812618,-0.039746759484185726
39628433638035729,18.210842,-0.0015131875691851207,17.974707,-0.0012612653169088136,17.98185,-0.0032599924588766443
39628433642229077,20.933586,-0.014350418558037042,20.688631,-0.010523411690927336,20.54803,-0.030602756450346772
39628433642229770,19.676935,-0.00497756839071275,19.608963,-0.004361933097156416,19.40335,-0.009884603745786275
39628433642229843,20.989613,-0.014559228457493982,20.89619,-0.012651254207739547,20.601427,-0.030266712952856708
39628433646422315,21.24287,-0.020138488034851305,20.975044,-0.014465089449002138,20.677225,-0.04291877707380736
39628433646422398,21.774975,-0.06450252489988041,21.478363,-0.029988424886922837,20.898445,-0.09189152161532982
39628433646422915,19.835072,-0.0056823525968782715,19.709356,-0.004728725406683425,19.57309,-0.011542321402450607
39628433646424122,21.309177,-0.022491663338711977,21.138802,-0.016811486135028388,20.870077,-0.0594474717268892
39628433650614580,20.228374,-0.007911159425048471,19.953878,-0.005717875243726396,19.939514,-0.015561524795231747
39628433650615328,21.692276,-0.07704695403840121,21.739658,-0.07057773630033497,21.108135,-0.10837060393922578
39628433650619091,20.972872,-0.04519414128244995,20.706404,-0.031301542427466834,20.422926,-0.10904153838503444
39628433650619102,21.354095,-0.13978639159321857,21.276587,-0.06846960144469065,20.789265,-0.15674269538549337
39628433654809281,21.661728,-0.08040248147953519,21.23582,-0.05987251638160871,20.955515,-0.16682492492126166
39628433654810334,20.273268,-0.008826489195037576,19.821981,-0.005432021784223198,19.735851,-0.012512260496298134
39628433654811318,19.827833,-0.0062229963104469,19.75569,-0.005146102590157979,19.70048,-0.012365314333717214
39628433654811604,21.505608,-0.03233723963827445,21.337315,-0.02439823426175613,20.849218,-0.05663832070245479
39628433654813232,19.118448,-0.003465207232311123,19.029404,-0.002871995320982196,19.0439,-0.007373329742690217
39628433659004259,21.483164,-0.029383603562554948,21.386955,-0.02165427259485246,20.933445,-0.053648087835847215
39628433659005100,19.313515,-0.004124772026524505,19.049183,-0.0029110471652059543,19.036627,-0.007389534930902207
39628433659005539,21.61561,-0.045123460809144575,21.35954,-0.022440525500260208,20.922604,-0.07365669107677669
39628433659006325,20.312595,-0.009216738111146266,19.97545,-0.006115356698585187,20.019247,-0.01601510716060283
39628433659007194,21.730242,-0.05349791687759195,21.374565,-0.022637787498398735,20.730343,-0.04089893545302104
39628433663197212,21.64989,-0.05675361539265187,21.210024,-0.01795229386627893,20.7182,-0.04301460244720302
39628433663199356,21.47648,-0.030160568854097108,21.314953,-0.020472402630266305,20.6638,-0.042018975419145246
39628438914469105,21.184359,-0.021023676657085225,20.973518,-0.02056126582533515,20.689821,-0.05902349275414702
39628438922856457,21.555193,-0.03405293295632884,21.138374,-0.017387156112332762,20.883924,-0.04957304762569492
39628438927049186,21.511705,-0.027888767167618306,21.497097,-0.05680653370879161,20.98996,-0.11508374255822815
39628438927052727,21.544956,-0.02926933470366684,20.703358,-0.011023136823231895,20.681875,-0.029052634280470623
39628438931243373,21.114092,-0.016433896890468685,20.998602,-0.014625468288704183,20.603163,-0.0307254927255843
39628438935438537,21.374352,-0.023902676871872426,20.72011,-0.010914159547650784,20.61677,-0.027013892901648972
